Fecha,Número de Vendedor,Número de cliente,Tipo,Departamento - Clave,Familia - Clave,Familia,Ventas Netas (Q),Costo,Año,Mes,Ventas Netas (USD),Costo (USD)
2015-07-01,3.0,29.0,Real,0027,800,ACCESORIOS PARA JARDÍN,358031.99,199431.44999999998,2015,7,47737.598666666665,26590.859999999997
2015-07-01,1.0,68.0,Real,0028,379,ACCESORIOS DE NATACION,3214.84,1283.8000000000002,2015,7,428.6453333333333,171.17333333333335
2015-07-01,4.0,36.0,Real,0028,559,CAMPING ACCESORIOS,198426.47,108725.5,2015,7,26456.862666666668,14496.733333333334
2015-07-01,1.0,4.0,Real,0028,587,CAMPING COCINA,2346.83,1048.3,2015,7,312.91066666666666,139.77333333333334
2015-07-01,2.0,15.0,Real,0028,588,EXPLORADOR SUPERVIVENCIA,22687.05,9002.83,2015,7,3024.94,1200.3773333333334
2015-07-01,1.0,68.0,Real,0028,589,EXPLORADOR SALUD Y SEGURIDAD,2325.82,1518.23,2015,7,310.1093333333334,202.43066666666667
2015-07-01,1.0,7.0,Real,0028,740,CHURRAQUERAS Y ACCESORIOS,275875.22,151313.26999999996,2015,7,36783.36266666666,20175.102666666662
2015-07-01,1.0,14.0,Real,0028,741,UTENSILIOS PARA BBQ,19321.54,9641.27,2015,7,2576.2053333333333,1285.5026666666668
2015-07-01,4.0,39.0,Real,0028,742,CALENTADORES DE AMBIENTE,13439.37,8882.560000000001,2015,7,1791.9160000000002,1184.3413333333335
2015-07-01,1.0,47.0,Real,0028,743,PISCINAS,1700.78,678.81,2015,7,226.77066666666667,90.508
2015-07-01,1.0,68.0,Real,0028,744,INFLABLES PARA PISCINA,7854.92,3542.1099999999997,2015,7,1047.3226666666667,472.2813333333333
2015-07-01,1.0,68.0,Real,0028,745,"JUEGOS, DEPORTES Y ACCESORIOS",127035.6,71698.75,2015,7,16938.08,9559.833333333334
2015-07-01,1.0,14.0,Real,0028,898,EQUIPO DE EJERCICIO,3401.68,1957.6499999999999,2015,7,453.5573333333333,261.02
2015-07-01,8.0,83.0,Real,0028,969,CAMPING MOBILIARIO,204463.64,111364.10000000002,2015,7,27261.81866666667,14848.546666666669
2015-07-01,1.0,36.0,Real,0028,970,MANTENIMIENTO PARA PISCINA,2298.62,998.4099999999999,2015,7,306.48266666666666,133.12133333333333
2015-07-01,8.0,79.0,Real,0030,300,HIGIENE DE MANOS,147472.58,93550.25999999998,2015,7,19663.010666666665,12473.367999999997
2015-07-01,1.0,68.0,Real,0030,304,INSTITUCIONALES,195770.26,138107.01,2015,7,26102.701333333334,18414.268
2015-07-01,6.0,60.0,Real,0030,732,HERRAMIENTAS Y ACCESORIOS PARA LIMPIEZA,455784.28,252485.65000000002,2015,7,60771.23733333334,33664.753333333334
2015-07-01,1.0,8.0,Real,0030,733,LIMPIEZA Y CUIDADO DEL HOGAR,597139.25,422243.99,2015,7,79618.56666666667,56299.19866666666
2015-07-01,1.0,14.0,Real,0030,734,"JABONES, SUAVIZANTES Y QUITAMANCHAS",696831.79,543583.16,2015,7,92910.90533333334,72477.75466666667
2015-07-01,8.0,83.0,Real,0030,735,SELLADORES Y ABRILLANTADORES,37953.79,24355.25,2015,7,5060.5053333333335,3247.366666666667
2015-07-01,8.0,79.0,Real,0030,737,PRODUCTOS DE PAPEL PARA EL HOGAR,55479.91,39802.780000000006,2015,7,7397.321333333334,5307.037333333335
2015-07-01,1.0,74.0,Real,0030,738,CONTROL DE PLAGAS,239974.07,162966.36,2015,7,31996.542666666668,21728.847999999998
2015-07-01,3.0,22.0,Real,0058,966,BASES SOPORTES Y ACCESORIOS,227306.77,113479.68999999999,2015,7,30307.569333333333,15130.625333333332
2015-07-01,8.0,85.0,Real,0058,981,TELÉFONOS Y WALKIE TALKIE,304274.24,205139.22999999998,2015,7,40569.89866666667,27351.89733333333
2015-07-01,1.0,47.0,Real,0058,982,ACCESORIOS DE COMPUTACIÓN,122326.48,84108.72,2015,7,16310.197333333334,11214.496000000001
2015-07-01,5.0,42.0,Real,0058,988,AUDIO Y SONIDO PARA EL HOGAR,250445.66,196417.46000000002,2015,7,33392.75466666667,26188.99466666667
2015-07-01,1.0,14.0,Real,0058,989,TV Y VIDEO,1575414.05,1410968.78,2015,7,210055.20666666667,188129.17066666667
2015-07-01,1.0,59.0,Real,0058,990,"AUDIO, SONIDO PERSONAL Y ACCESORIOS",191600.93,149617.94,2015,7,25546.790666666664,19949.058666666668
2015-07-01,6.0,55.0,Real,2247,748,BAÑO,49007.97,25636.620000000003,2015,7,6534.396,3418.2160000000003
2015-07-01,1.0,74.0,Real,2247,749,HERRAMIENTAS Y ACCESORIOS,272161.09,150789.57,2015,7,36288.145333333334,20105.276
2015-07-01,1.0,42.0,Real,2247,975,SEGURIDAD PARA BEBÉS,31.24,28.0,2015,7,4.165333333333333,3.7333333333333334
2015-07-01,1.0,14.0,Real,2247,976,LÁMPARAS Y ACCESORIOS,142202.61,70476.46999999999,2015,7,18960.347999999998,9396.862666666664
2015-07-01,4.0,38.0,Real,2247,977,INTERCOMUNICADORES Y TIMBRES,152946.01,109730.56000000001,2015,7,20392.801333333333,14630.741333333335
2015-07-01,8.0,85.0,Real,2248,208,PERROS ADIESTRAMIENTO Y EDUCACION,61048.75,32982.25,2015,7,8139.833333333333,4397.633333333333
2015-07-01,5.0,46.0,Real,2248,377,PERROS ENTRETENIMIENTO,25802.95,10842.5,2015,7,3440.3933333333334,1445.6666666666667
2015-07-01,1.0,68.0,Real,2248,378,PERROS GROOMING E HIGIENE,69968.59,39346.399999999994,2015,7,9329.145333333332,5246.186666666666
2015-07-01,7.0,62.0,Real,2248,691,"PERROS TRANSPORTE, CAMAS Y CASAS",132458.05,67068.96999999999,2015,7,17661.07333333333,8942.529333333332
2015-07-01,1.0,59.0,Real,2248,763,PERROS ALIMENTACION,202048.02,144950.78,2015,7,26939.735999999997,19326.770666666667
2015-07-01,1.0,74.0,Real,2248,765,AVES,28844.0,20532.11,2015,7,3845.866666666667,2737.614666666667
2015-07-01,1.0,68.0,Real,2248,767,"HAMSTER, CONEJOS, REPTILES",696.42,446.41999999999996,2015,7,92.856,59.52266666666666
2015-07-01,8.0,76.0,Real,2248,768,GATOS,33832.81,15655.599999999999,2015,7,4511.041333333333,2087.413333333333
2015-07-01,1.0,59.0,Real,2248,897,PERRO LIMPIEZA Y REMOCION DE OLORES,10261.87,5492.640000000001,2015,7,1368.2493333333334,732.3520000000002
2015-07-01,1.0,59.0,Real,0002,267,Sabanas y Vuelos,169.6,0.0,2015,7,22.613333333333333,0.0
2015-07-01,4.0,34.0,Real,0002,776,EDREDONES Y DUVETS,518943.37,295928.51,2015,7,69192.44933333334,39457.134666666665
2015-07-01,7.0,69.0,Real,0002,777,ROPA DE CAMA,1820896.3,896260.1000000001,2015,7,242786.17333333334,119501.34666666668
2015-07-01,1.0,47.0,Real,0003,600,ESTUFAS ELÉCTRICAS,55112.7,33925.1,2015,7,7348.36,4523.346666666666
2015-07-01,1.0,47.0,Real,0003,602,PLANCHAS PARA ROPA,385501.55,243597.18,2015,7,51400.206666666665,32479.624
2015-07-01,6.0,58.0,Real,0003,604,ASPIRADORAS Y CUIDADO DE PISO,394829.59,243793.69000000003,2015,7,52643.94533333334,32505.825333333338
2015-07-01,1.0,47.0,Real,0003,605,AMBIENTE Y TEMPERATURA,630281.78,393739.02,2015,7,84037.57066666667,52498.536
2015-07-01,8.0,80.0,Real,0003,606,DISPENSADORES D/AGUA,58344.54,30183.510000000002,2015,7,7779.272,4024.4680000000003
2015-07-01,1.0,59.0,Real,0003,607,ESPECIALIDADES/OTROS ELECTRODOMESTICOS,191820.24,95062.12999999999,2015,7,25576.032,12674.950666666666
2015-07-01,8.0,76.0,Real,0003,608,UTENSILIOS ELÉCTRICOS,11908.41,6760.69,2015,7,1587.788,901.4253333333332
2015-07-01,3.0,26.0,Real,0003,793,CAFÉ Y TÉ,663170.53,417003.92000000004,2015,7,88422.73733333334,55600.52266666667
2015-07-01,6.0,56.0,Real,0003,794,LICUADORAS,708989.27,413905.86000000004,2015,7,94531.90266666668,55187.448000000004
2015-07-01,1.0,14.0,Real,0003,795,BATIDORAS,212114.57,139188.45,2015,7,28281.942666666666,18558.460000000003
2015-07-01,7.0,69.0,Real,0003,796,EXPRIMIDORES Y EXTRACTORES,113931.49,67612.09,2015,7,15190.865333333333,9014.945333333333
2015-07-01,8.0,80.0,Real,0003,797,PROCESADORES DE COMIDA,90349.79,57476.579999999994,2015,7,12046.638666666666,7663.543999999999
2015-07-01,5.0,41.0,Real,0003,798,HORNOS Y TOSTADORES,808330.13,558882.3,2015,7,107777.35066666667,74517.64
2015-07-01,7.0,70.0,Real,0003,799,PARRILLAS Y SARTENES,47815.08,26709.36,2015,7,6375.344,3561.248
2015-07-01,1.0,68.0,Real,0004,383,Vajillas d/Diario,26.74,7.539999999999999,2015,7,3.5653333333333332,1.0053333333333332
2015-07-01,8.0,84.0,Real,0004,609,VAJILLAS Y COMPLEMENTOS,962551.05,561737.3500000001,2015,7,128340.14,74898.31333333334
2015-07-01,7.0,62.0,Real,0004,610,CUBERTERÍA Y COMPLEMENTOS,305234.32,159235.16,2015,7,40697.90933333334,21231.354666666666
2015-07-01,1.0,58.0,Real,0004,611,VIDRIO Y ACRÍLICO,463362.42,243841.78999999998,2015,7,61781.655999999995,32512.238666666664
2015-07-01,1.0,59.0,Real,0004,613,COMPLEMENTOS DE MESA,70616.77,42453.75,2015,7,9415.569333333335,5660.5
2015-07-01,4.0,39.0,Real,0004,614,MANTELERÍA,430699.79,190707.49,2015,7,57426.638666666666,25427.66533333333
2015-07-01,1.0,59.0,Real,0004,668,ARTÍCULOS DE BAR,13745.5,6181.53,2015,7,1832.7333333333333,824.204
2015-07-01,1.0,47.0,Real,0004,789,TEXTIL COCINA,147573.64,65855.73000000001,2015,7,19676.485333333334,8780.764000000001
2015-07-01,6.0,53.0,Real,0005,285,Ollas y Cacerolas,133.88,65.39,2015,7,17.850666666666665,8.718666666666667
2015-07-01,1.0,59.0,Real,0005,287,Refractarios,571.34,161.92000000000002,2015,7,76.17866666666667,21.589333333333336
2015-07-01,4.0,38.0,Real,0005,650,UTENSILIOS PARA REPOSTERÍA,122841.41,62406.46000000001,2015,7,16378.854666666668,8320.861333333334
2015-07-01,1.0,59.0,Real,0005,651,COMESTIBLES PARA DECORAR,142.84,59.540000000000006,2015,7,19.045333333333335,7.938666666666667
2015-07-01,1.0,3.0,Real,0005,779,UTENSILIOS PARA HORNEAR,354693.95,178295.95,2015,7,47292.526666666665,23772.793333333335
2015-07-01,1.0,74.0,Real,0005,780,UTENSILIOS PARA PREPARAR ALIMENTOS,288286.79,158344.88999999998,2015,7,38438.238666666664,21112.652
2015-07-01,5.0,49.0,Real,0005,781,UTENSILIOS PARA COCINAR,2183102.41,1210811.36,2015,7,291080.3213333333,161441.51466666668
2015-07-01,2.0,19.0,Real,0005,782,ALMACENAMIENTO / DESPENSA,322324.87,169880.91999999998,2015,7,42976.649333333335,22650.78933333333
2015-07-01,1.0,14.0,Real,0005,783,SAL Y PIMIENTA,21916.89,12807.66,2015,7,2922.252,1707.6879999999999
2015-07-01,3.0,22.0,Real,0005,784,TOP DE COCINA,19146.85,11147.059999999998,2015,7,2552.913333333333,1486.2746666666665
2015-07-01,6.0,54.0,Real,0005,785,TÉ Y CAFÉ,413087.61,202689.38999999998,2015,7,55078.348,27025.251999999997
2015-07-01,1.0,42.0,Real,0005,787,ENSALADA,15613.99,8431.55,2015,7,2081.865333333333,1124.2066666666665
2015-07-01,8.0,82.0,Real,0005,791,LIBROS DE COCINA,2047.83,1226.1,2015,7,273.044,163.48
2015-07-01,1.0,1.0,Real,0005,792,CUCHILLOS Y TIJERAS,105651.16,61233.5,2015,7,14086.821333333333,8164.466666666666
2015-07-01,5.0,43.0,Real,0005,869,UTENSILIOS PARA BAR,11843.29,6730.030000000001,2015,7,1579.1053333333334,897.3373333333334
2015-07-01,1.0,59.0,Real,0008,669,PRIMEROS AUXILIOS,16944.35,9442.199999999999,2015,7,2259.2466666666664,1258.9599999999998
2015-07-01,8.0,71.0,Real,0008,772,"TOALLAS, ALFOMBRAS Y CORTINAS DE BAÑO",1545685.93,729141.24,2015,7,206091.45733333332,97218.832
2015-07-01,8.0,87.0,Real,0008,773,CUIDADO PERSONAL,1232294.75,702099.05,2015,7,164305.96666666667,93613.20666666668
2015-07-01,5.0,43.0,Real,0008,774,ACCESORIOS DE BAÑO,935547.64,400977.20999999996,2015,7,124739.68533333334,53463.628
2015-07-01,1.0,14.0,Real,0008,819,VESTUARIO,55072.66,47593.100000000006,2015,7,7343.021333333334,6345.746666666668
2015-07-01,6.0,58.0,Real,0009,380,BASURA Y RECICLAJE,304243.36,140633.06,2015,7,40565.78133333333,18751.074666666667
2015-07-01,1.0,6.0,Real,0009,412,Closets,1124.77,453.16999999999996,2015,7,149.96933333333334,60.422666666666665
2015-07-01,1.0,47.0,Real,0009,413,Lavandería,1196.28,682.5699999999999,2015,7,159.504,91.00933333333333
2015-07-01,3.0,28.0,Real,0009,414,Contenedores,16843.27,10231.73,2015,7,2245.769333333333,1364.2306666666666
2015-07-01,8.0,80.0,Real,0009,416,Papel Contact,89.26,41.92,2015,7,11.901333333333334,5.589333333333333
2015-07-01,1.0,47.0,Real,0009,642,LAVANDERÍA,438321.31,201491.58,2015,7,58442.84133333333,26865.543999999998
2015-07-01,3.0,22.0,Real,0009,643,CLOSET,862046.21,423623.52999999997,2015,7,114939.49466666667,56483.13733333333
2015-07-01,4.0,32.0,Real,0009,644,OFICINA,13328.32,8429.759999999998,2015,7,1777.1093333333333,1123.9679999999998
2015-07-01,1.0,47.0,Real,0009,645,ORGANIZACION COCINA,659425.15,343970.44,2015,7,87923.35333333333,45862.725333333336
2015-07-01,1.0,59.0,Real,0009,646,FOOD-ON-THE-GO,154208.68,86077.06,2015,7,20561.157333333333,11476.941333333332
2015-07-01,1.0,59.0,Real,0009,648,ALMACENAJE Y ORGANIZACIÓN,1009701.52,551858.1100000001,2015,7,134626.86933333334,73581.08133333335
2015-07-01,8.0,82.0,Real,0009,649,ARTICULOS DE VIAJE,12535.28,5919.200000000001,2015,7,1671.3706666666667,789.2266666666668
2015-07-01,7.0,65.0,Real,0010,690,COMBOS DE LÁMPARAS,257445.51,125648.09,2015,7,34326.068,16753.078666666665
2015-07-01,1.0,14.0,Real,0010,725,LÁMPARAS DE MESA,343299.71,175137.13000000003,2015,7,45773.29466666667,23351.61733333334
2015-07-01,6.0,57.0,Real,0010,726,LÁMPARAS DE PIE,145910.53,78266.95999999999,2015,7,19454.737333333334,10435.594666666666
2015-07-01,6.0,57.0,Real,0010,727,LÁMPARAS DE PARED,145146.5,73099.45,2015,7,19352.866666666665,9746.593333333332
2015-07-01,1.0,68.0,Real,0010,728,LÁMPARAS DE TECHO,831628.13,389796.62,2015,7,110883.75066666667,51972.882666666665
2015-07-01,3.0,28.0,Real,0010,729,LÁMPARAS DE EXTERIOR,117335.64,54408.89,2015,7,15644.752,7254.518666666667
2015-07-01,1.0,74.0,Real,0010,730,ACCESORIOS Y REPUESTOS PARA LÁMPARAS,18478.26,12727.149999999998,2015,7,2463.7679999999996,1696.9533333333331
2015-07-01,4.0,40.0,Real,0015,769,ALFOMBRAS DE EXTERIOR,252907.68,126557.71999999999,2015,7,33721.024,16874.362666666664
2015-07-01,1.0,68.0,Real,0015,770,ALFOMBRAS DE ÁREA,780014.89,394204.14,2015,7,104001.98533333333,52560.552
2015-07-01,3.0,25.0,Real,0015,771,COMPLEMENTOS DE ALFOMBRAS,15029.64,7479.999999999999,2015,7,2003.952,997.3333333333333
2015-07-01,1.0,59.0,Real,0042,107,PERSIANAS,209710.73,92515.50000000001,2015,7,27961.430666666667,12335.400000000001
2015-07-01,1.0,68.0,Real,0042,108,GALERIAS,298778.62,87949.18,2015,7,39837.149333333335,11726.557333333332
2015-07-01,1.0,68.0,Real,0042,655,CORTINAS,638549.05,184563.66000000003,2015,7,85139.87333333334,24608.488000000005
2015-07-01,1.0,59.0,Real,0059,617,"SILLAS, BANCAS Y BANCOS DE EXTERIOR",72339.01,39051.81999999999,2015,7,9645.201333333333,5206.909333333332
2015-07-01,1.0,47.0,Real,0059,618,MUEBLES DE EXTERIOR,264643.11,135161.11,2015,7,35285.748,18021.481333333333
2015-07-01,4.0,32.0,Real,0059,619,"TOLDOS, SOMBRILLAS Y LONAS",214664.46,115470.95999999999,2015,7,28621.928,15396.127999999999
2015-07-01,8.0,71.0,Real,0059,620,ACCESORIOS PARA MUEBLES DE EXTERIOR,571.41,385.24,2015,7,76.188,51.36533333333333
2015-07-01,1.0,5.0,Real,0806,307,DULCES Y SNACKS,699161.36,485068.37,2015,7,93221.51466666667,64675.782666666666
2015-07-01,3.0,23.0,Real,0806,308,IMPULSO FERRETERIA/HOGAR,311924.4,196891.22000000003,2015,7,41589.920000000006,26252.16266666667
2015-07-01,8.0,84.0,Real,0806,309,IMPULSO JUGUETON,2134.42,1936.29,2015,7,284.58933333333334,258.17199999999997
2015-07-01,1.0,14.0,Real,0806,877,BEBIDAS,178677.95,111423.42000000001,2015,7,23823.72666666667,14856.456000000002
2015-07-01,4.0,39.0,Real,0807,693,DORMITORIO DE NIÑOS,796562.44,387360.99999999994,2015,7,106208.32533333333,51648.133333333324
2015-07-01,1.0,59.0,Real,0807,695,DECORACIÓN PARA NIÑOS,59185.56,38000.06999999999,2015,7,7891.407999999999,5066.675999999999
2015-07-01,7.0,65.0,Real,0807,696,CAMPING,41894.98,19301.230000000003,2015,7,5585.997333333334,2573.4973333333337
2015-07-01,1.0,59.0,Real,0807,697,MESA,30683.88,17914.81,2015,7,4091.184,2388.6413333333335
2015-07-01,8.0,84.0,Real,0807,698,ORGANIZACIÓN Y ALMACENAMIENTO,205402.57,126585.11,2015,7,27387.009333333335,16878.014666666666
2015-07-01,1.0,1.0,Real,0807,699,ESCOLAR,148973.35,81468.98000000001,2015,7,19863.113333333335,10862.530666666667
2015-07-01,8.0,81.0,Real,0807,815,JUGUETES INFANTILES,60282.14,37522.07,2015,7,8037.618666666666,5002.942666666667
2015-07-01,7.0,66.0,Real,0807,816,BAÑO INFANTIL,127939.94,75758.32,2015,7,17058.658666666666,10101.109333333334
2015-07-01,1.0,14.0,Real,0807,817,MUEBLES DE NIÑO,104150.09,65673.6,2015,7,13886.678666666667,8756.480000000001
2015-07-01,1.0,14.0,Real,0807,818,ARTICULOS DE VERANO PARA NIÑOS,10309.92,4272.54,2015,7,1374.656,569.672
2015-07-01,5.0,48.0,Real,0807,825,ARTICULOS DE INVIERNO PARA NIÑOS,82115.39,38732.4,2015,7,10948.718666666666,5164.320000000001
2015-07-01,4.0,35.0,Real,2249,621,"SILLONES, SILLAS Y BANCOS",568279.41,325230.93000000005,2015,7,75770.588,43364.124
2015-07-01,1.0,47.0,Real,2249,622,MUEBLES DE SALA Y COMEDOR,694557.11,392834.63,2015,7,92607.61466666666,52377.950666666664
2015-07-01,1.0,59.0,Real,2249,625,MUEBLES DE OFICINA,330510.98,191713.99,2015,7,44068.130666666664,25561.86533333333
2015-07-01,1.0,58.0,Real,2249,626,ACCESORIOS DE DECORACIÓN,218486.49,119471.59999999999,2015,7,29131.532,15929.546666666665
2015-07-01,1.0,4.0,Real,2249,670,MUEBLES DE HABITACIÓN,30271.46,29770.68,2015,7,4036.1946666666668,3969.424
2015-07-01,1.0,14.0,Real,2250,656,FLORES Y PLANTAS,268231.97,139160.63999999996,2015,7,35764.26266666666,18554.751999999993
2015-07-01,3.0,22.0,Real,2250,657,DECORACION HOGAR,369169.2,238860.61000000002,2015,7,49222.560000000005,31848.081333333335
2015-07-01,6.0,58.0,Real,2250,658,FIGURAS Y ESCULTURAS,121288.48,61777.299999999996,2015,7,16171.797333333332,8236.973333333333
2015-07-01,8.0,76.0,Real,2250,660,BASES PARA ARREGLOS,175293.8,107242.47999999998,2015,7,23372.506666666664,14298.997333333331
2015-07-01,1.0,14.0,Real,2250,661,MINIATURAS DECORATIVAS,1233.86,720.7899999999998,2015,7,164.51466666666664,96.10533333333332
2015-07-01,1.0,74.0,Real,2250,662,"CHIMENEAS, FUENTES Y FAROLES",99939.42,57723.18,2015,7,13325.256,7696.424
2015-07-01,5.0,42.0,Real,2250,663,"ESPEJOS, CUADROS Y RELOJES",912204.95,478281.35,2015,7,121627.32666666666,63770.846666666665
2015-07-01,3.0,25.0,Real,2250,664,ALBUMS Y MARCOS,299063.0,169260.8,2015,7,39875.066666666666,22568.106666666667
2015-07-01,1.0,59.0,Real,2250,665,REGALOS OCASIONES ESPECIALES,71673.94,39404.93000000001,2015,7,9556.525333333333,5253.9906666666675
2015-07-01,1.0,47.0,Real,2250,666,REGALOS PARA HOMBRE,190887.19,102374.42,2015,7,25451.625333333333,13649.922666666667
2015-07-01,1.0,68.0,Real,0001,333,Peluches,101766.56,46512.079999999994,2015,7,13568.874666666667,6201.610666666666
2015-07-01,1.0,47.0,Real,0001,900,Barbie,300174.83,179288.80000000002,2015,7,40023.31066666667,23905.173333333336
2015-07-01,6.0,54.0,Real,0001,901,Belleza Niñas,36450.87,17403.050000000003,2015,7,4860.116,2320.406666666667
2015-07-01,5.0,41.0,Real,0001,902,Hogar Niñas,62739.82,28522.72,2015,7,8365.309333333333,3803.0293333333334
2015-07-01,8.0,82.0,Real,0001,903,Muñecas,401433.89,181036.27000000002,2015,7,53524.51866666667,24138.169333333335
2015-07-01,1.0,68.0,Real,0001,904,Lanzadores,103780.61,55646.18,2015,7,13837.414666666667,7419.490666666667
2015-07-01,1.0,14.0,Real,0001,905,Deportes,100412.42,52735.049999999996,2015,7,13388.322666666667,7031.339999999999
2015-07-01,4.0,38.0,Real,0001,906,Figuras de Acción,634885.83,357516.14999999997,2015,7,84651.44399999999,47668.81999999999
2015-07-01,1.0,59.0,Real,0001,907,Hobbies,41920.73,24855.410000000003,2015,7,5589.430666666667,3314.0546666666673
2015-07-01,1.0,74.0,Real,0001,908,Educativo,72646.51,37697.56,2015,7,9686.201333333333,5026.341333333333
2015-07-01,1.0,59.0,Real,0001,910,Vehículos RC,65004.04,30753.04,2015,7,8667.205333333333,4100.405333333333
2015-07-01,5.0,42.0,Real,0001,911,Vehículos Mécanicos,281622.21,168920.26,2015,7,37549.628000000004,22522.701333333334
2015-07-01,1.0,68.0,Real,0001,912,Video Juegos,609426.45,523908.36999999994,2015,7,81256.86,69854.44933333332
2015-07-01,1.0,74.0,Real,0001,913,Playa,1284.66,614.1100000000001,2015,7,171.288,81.88133333333334
2015-07-01,1.0,74.0,Real,0001,914,Montable,189060.14,100858.46000000002,2015,7,25208.018666666667,13447.79466666667
2015-07-01,1.0,50.0,Real,0001,918,Pre-Escolar,826996.77,426750.99,2015,7,110266.236,56900.132
2015-07-01,1.0,23.0,Real,0001,919,Bloques,643080.31,356237.01000000007,2015,7,85744.04133333334,47498.26800000001
2015-07-01,1.0,35.0,Real,0001,920,Arte,344634.95,174571.31,2015,7,45951.32666666667,23276.174666666666
2015-07-01,1.0,68.0,Real,0001,921,Libros,3199.29,2711.6,2015,7,426.572,361.5466666666667
2015-07-01,1.0,59.0,Real,0001,923,Musical,16553.49,7984.200000000001,2015,7,2207.132,1064.5600000000002
2015-07-01,1.0,74.0,Real,0001,925,Juegos de Mesa,357355.48,190061.97999999998,2015,7,47647.397333333334,25341.59733333333
2015-07-01,1.0,59.0,Real,0001,928,Colgantes,221971.26,87287.05000000002,2015,7,29596.168,11638.273333333336
2015-07-01,1.0,68.0,Real,0007,630,DECORACIÓN ÁRBOL,1616.38,1122.39,2015,7,215.51733333333334,149.65200000000002
2015-07-01,2.0,16.0,Real,0007,631,DECORACION INTERIOR,1200.56,665.01,2015,7,160.07466666666667,88.66799999999999
2015-07-01,1.0,14.0,Real,0007,632,LUCES,176.79,92.97999999999999,2015,7,23.572,12.397333333333332
2015-07-01,1.0,14.0,Real,0007,634,MUÑECOS,120.5,164.43,2015,7,16.066666666666666,21.924
2015-07-01,1.0,2.0,Real,0007,637,VAJILLAS DE NAVIDAD Y COMPLEMENTOS,107.09,35.34,2015,7,14.278666666666668,4.712000000000001
2015-07-01,4.0,38.0,Real,0007,641,COMPLEMENTOS DE MESA DE NAVIDAD,89.24,39.099999999999994,2015,7,11.898666666666665,5.213333333333333
2015-07-01,1.0,14.0,Real,0007,826,VIDRIO Y ACRÍLICO,281.1,128.69000000000003,2015,7,37.480000000000004,17.15866666666667
2015-07-01,3.0,28.0,Real,0007,827,ARTÍCULOS DE BAR,17.86,25.34,2015,7,2.381333333333333,3.3786666666666667
2015-07-01,1.0,74.0,Real,0007,828,REPOSTERIA NAVIDEÑA,312.46,121.36999999999998,2015,7,41.66133333333333,16.182666666666663
2015-07-01,1.0,59.0,Real,0007,890,COCINA NAVIDAD,66.91,29.0,2015,7,8.921333333333333,3.8666666666666667
2015-07-01,4.0,38.0,Real,0007,893,TEXTIL PARA MESA,650.17,267.84,2015,7,86.68933333333332,35.711999999999996
2015-07-01,1.0,62.0,Real,0007,896,CORTINAS Y BLANCOS NAVIDEÑOS,3222.79,1758.62,2015,7,429.70533333333333,234.48266666666666
2015-07-01,1.0,47.0,Real,0012,814,"LIBROS, AGENDAS Y CALENDARIOS",2071.85,2389.1,2015,7,276.24666666666667,318.5466666666667
2015-07-01,1.0,87.0,Real,0012,820,UTILES ESCOLARES,10800.85,11672.98,2015,7,1440.1133333333335,1556.3973333333333
2015-07-01,4.0,37.0,Real,2251,676,COMESTIBLES,89.72,105.45,2015,7,11.962666666666667,14.06
2015-07-01,1.0,59.0,Real,0011,837,EDUCACION,6811.09,3714.88,2015,7,908.1453333333334,495.31733333333335
2015-07-01,5.0,48.0,Real,0011,839,CARGADORES,10597.08,5962.03,2015,7,1412.944,794.9373333333333
2015-07-01,1.0,74.0,Real,0011,840,COLCHONES Y COJINES,51147.9,29624.66,2015,7,6819.72,3949.9546666666665
2015-07-01,4.0,36.0,Real,0011,843,ORGANIZACIÓN,3727.94,2190.42,2015,7,497.0586666666667,292.056
2015-07-01,3.0,29.0,Real,0011,844,PAÑALES Y ACCESORIOS,60786.46,42900.57,2015,7,8104.861333333333,5720.076
2015-07-01,4.0,31.0,Real,0011,847,MEDICINA,794.87,504.51,2015,7,105.98266666666667,67.268
2015-07-01,1.0,6.0,Real,0011,848,CUIDADO PERSONAL  (PIEL Y BUCAL),43238.54,29631.38,2015,7,5765.138666666667,3950.8506666666667
2015-07-01,1.0,68.0,Real,0011,854,BAÑERAS,23949.58,13148.960000000001,2015,7,3193.2773333333334,1753.1946666666668
2015-07-01,1.0,14.0,Real,0011,855,SEGURIDAD PARA BANO Y ACCESORIOS PARA B,3696.82,2260.2000000000003,2015,7,492.90933333333334,301.36
2015-07-01,1.0,7.0,Real,0011,857,COMIDA,9946.4,6991.28,2015,7,1326.1866666666667,932.1706666666666
2015-07-01,1.0,68.0,Real,0011,859,CUIDADO DE LA MADRE,12242.11,9278.41,2015,7,1632.2813333333334,1237.1213333333333
2015-07-01,1.0,59.0,Real,0011,863,PUERTAS PROTECTORAS,7147.2,3901.87,2015,7,952.9599999999999,520.2493333333333
2015-07-01,1.0,10.0,Real,0011,865,FRAZADAS Y MANTAS,16643.08,8212.280000000002,2015,7,2219.0773333333336,1094.970666666667
2015-07-01,2.0,17.0,Real,0011,866,MONITORES,10877.46,8102.509999999999,2015,7,1450.328,1080.3346666666666
2015-07-01,1.0,7.0,Real,0011,868,LIMPIEZA BEBES,11116.9,7292.25,2015,7,1482.2533333333333,972.3
2015-07-01,5.0,45.0,Real,0011,933,SILLAS DE CARRO,63586.57,41986.17,2015,7,8478.209333333334,5598.156
